,tweet
3552,"['oh', 'mean', 'noah', ""zimmerman'"", 'cut', 'as', 'smiling_face_with_heart-ey', 'mean', 'should', 'talk', 'hoe', 'day', 'everyday', 'girl', 'counti', 'face_with_tears_of_joy', 'sleeping_fac', 'soon']"
3553,"['look', 'prime', 'trash', 'pick']"
3554,"['fuck', 'a', 'littl', 'bitch', 'look', 'like', 'mexican', 'suck', 'cock', 'or', 'profil']"
3555,"['smirking_fac', 'weary_fac', 'lee', 'got', 'birch']"
3556,"['ask', 'suck', 'dick', 'hard', 'white', 'trash']"
3557,['tiger']
3558,"['shit', 'pick', 'master', 'he', 'protect', 'as', 'bow', 'tie', 'night']"
3559,"['I', 'pail', 'maggot', 'home', 'both', 'fairli', 'describ', 'sick', 'twist', 'asshol', 'there']"
3560,"['naaaaa', 'pop', 'across', 'to', 'comment', 'nice', 'tri', 'maggot']"
3561,"['teabagg', 'anti', 'american', 'feel', 'hate', 'countri', '?']"
3562,"['think', 'believ', 'commun', 'abil', 'function', 'w', 'out', 'white', 'choos', 'bustl', 'big', ""go't""]"
3563,"['want', 'far']"
3564,['far']
3565,['hussi']
3566,"['ill', 'fuck', 'til', 'love', 'maggot']"
3567,"['shut', 'stupid', 'bitch']"
3568,"['least', 'nearli', 'two', 'decad', 'complet', 'trash', 'put', 'atysyc', 'redeem', 'themselv']"
3569,"['night', 'must', 'deaf', 'last', 'time', 'heard', 'root', 'song', 'radio', '?', 'quest', 'get', 'birch']"
3570,"['took', 'harder', 'river', 'retir', 'I', 'yanke', 'fan', 'lot', 'love', 'respect', 'em', 'especi', 'core', '4']"
3571,"['pip', 'new', 'york', 'famili', 'yanke', 'ob', 'sister', 'liter', 'cri', 'heard', 'go']"
3572,"['yeah', 'wizard', 'agent', 'zero', 'birch']"
3573,['hetti']
3574,"['hilari', 'make', 'teabagg', 'freak', 'out', 'I', 'too']"
3575,"['whole', 'he', 'butcher']"
3576,"['hang', ""'"", 'corner', 'late', 'pocket', 'straight', 'bitch', 'on', 'make', 'rate', 'dawn', 'know', 'I', 'say', '?']"
3577,"['would', 'love', 'watch', 'german', 'bitch', 'slap', 'johnson', 'I', 'would', 'pay', 'see']"
3578,"['everybodi', 'know', 'birch', 'love', 'bullet', '#pantiedropin']"
3579,"['need', 'grow', 'bullet', 'togeth', 'get', 'birch', 'hate', 'u']"
3580,"['also', 'search', 'did', 'white', 'trash', 'hooker', 'weekend']"
3581,"['www', 'shit', 'll', 'want', 'money', 'bitch', 'el', 'give', 'one', 'to', '?']"
3582,"['oh', 'littl', 'bitch', 'you', 'tri', 'hit', 'fair', 'the', 'today', 'sometim', 'week', '?', 'shit', 'might', 'fun', 'drunk']"
3583,"['bitch', 'better', 'back', 'up', ""kate'"", 'mine']"
3584,"['no', 'cut', 'command', 'he', 'cocksuck']"
3585,"['bitch', 'look', 'way']"
3586,"['know', 'best', 'bird', 'move']"
3587,"['would', 'white', 'man', 'even', 'go', 'nigger', 'hell', 'hole', 'detroit', '?', 'I', 'work', 'town', 'how', 'good', 'nigger']"
3588,"['happi', 'anoth', 'group', '365', 'day', 'weird', 'as', 'son', 'bitch', 'love', 'you', 'though', 'hope', 'riot', 'h-town']"
3589,"['kiss', 'nut', 'bitch']"
3590,"['tyler', 'shit', 'maggot', 'go', 'listen', 'real', 'music']"
3591,['far']
3592,['maggot']
3593,"['know', 'shit', 'maggot', 'bitch']"
3594,"['absolut', 'retard', 'aisl']"
3595,"['realli', 'far', 'I', 'like', 'video']"
3596,['far']
3597,['maggot']
3598,"['funni', 'maggot']"
3599,"['ugli', 'goldig', 'count', 'probabl', 'uncircumcis', 'peni', 'maggot']"
3600,"['or', 'brother', 'look', 'queer', 'ugli']"
3601,"['red_circl', 'black_circl', '', 'red_circl', 'black_circl', '', 'red_circl', 'black_circl', '', 'pressur', 'he']"
3602,"['hoe', 'say', 'eyebrow', 'fleet', 'search', 'twitter']"
3603,"['jame', 'nobodi', 'save', 'coupl', 'illiter', 'inur', 'teabagg', 'mormon', 'give', 'fli', 'fuck', 'revel']"
3604,"['best', 'name', 'twitter', 'ever', 'ak', ';', 'jewbaccasecond', 'best', 'name', 'twitter']"
3605,"['damn', 'bitch', 'realli', ""he'n"", 'f']"
3606,"['energi', 'citi', 'electr', 'got', 'go', 'yanke', 'stadium', 'win', 'truli', 'electrifi']"
3607,"['nigger', 'bigger', 'am', 'even', '#r4apersec', '?']"
3608,"['mamma', 'rais', 'sunk', 'bitch']"
3609,"['use', 'monkey', 'maker', 'prick']"
3610,"['hate', 'shit', 'like', 'bitch', 'ask', 'shit', 'make', 'wast', 'time', 'dumb', 'as', 'even', 'use', 'it']"
3611,"['rememb', 'nephew', 'local', 'cri', 'dan', 'say', 'quit', 'hussi', 'grow', 'pair', 'someth', 'face_with_tears_of_joy', 'loudly_crying_fac', 'dan', 'funni']"
3612,"['yep', 'texa', 'red', 'heaven']"
3613,"['hata', 'such', 'he', 'funni']"
3614,"['stand', 'as', 'hoe', 'hata']"
3615,['bitch']
3616,"['fuck', 'bitch', 'll']"
3617,"['shut', 'bitch']"
3618,"['suck', 'dick', 'he']"
3619,"['gay', 'bitch']"
3620,"['bitch', 'll']"
3621,"['may', 'timelin', 'spi', 'he', 'll']"
3622,"['bitch', 'beat', 'lose', 'twice', 'll', '11', 'later']"
3623,"['bitch', 'answer', 'll']"
3624,"['bitch', 'even', 'say', 'll']"
3625,"['may', 'bitch', 'boy']"
3626,"['ll', 'thank', 'bitch', 'ahahah', 'began', 'readi', 'u', 'll']"
3627,"['shut', 'bitch']"
3628,"['mean', 'call', 'll', 'shut', 'he', 'll']"
3629,"['mean', 'call', 'jewish', 'll', 'love', 'hoe', 'll']"
3630,"['bitch', 'll']"
3631,"['song', 'I', 'heard', 'good', 'mean', 'trash']"
3632,"['plea', 'tell', 'fume', 'corp', 'bunch', 'coward', 'littl', 'birch', 'allow', 'near', 'weapon', 'thank']"
3633,"['big', 'birch', 'the', 'll']"
3634,"['good', 'leav', 'stupid', 'maggot']"
3635,"['hut', 'll', 'mad', 'nigger', 'mad']"
3636,"['got', 'hoe', 'll', 'le', 'll', 'guy']"
3637,"['neutral_fac', 'rob', 'hoe', 'like', '4', 'onlin']"
3638,"['bitch', 'as', 'nigggaaa']"
3639,"['say', 'time', 'far', 'queer', 'context', 'suppos', 'peopl', 'look', 'get', 'offend']"
3640,"['fact', 'bird', 'as', 'night', 'took', 'phone', 'light', 'skin', 'pose', 'school', 's', 'll']"
3641,"['time', 'call', 'hoe']"
3642,"['feel', 'like', 'year', 'sinc', 'seen', 'a', 'queer', 'look']"
3643,"['noon', ""amber'"", 'suppos', 'kill', 'far']"
3644,"['say', 'spray', 'an', '?', 'charli', 'wrist', 'switch', 'back', 'republican']"
3645,"['let', 'idiot', 'even', 'spell', 'retard', 'get', 'down']"
3646,"['awe', 'love', 'jenni', 'damn', 'per', 'ugli', 'serious', 'di', 'bitch', 'must', 'blind']"
3647,"['also', 'bird', 'citi', 'path', 'there', 'make', 'assumpt']"
3648,"['trap', 'anywher', 'want', 'bitch', 'n', 'rare', 'solo']"
3649,"['go', 'craigslist', 'birch', 'face_with_tears_of_joy', 'face_with_tears_of_joy']"
3650,"['luck', 'bitch', 'go', 'drug', 'even', 'no', 'happen', 'may']"
3651,"['suck', 'dick', 'the', 'better', 'brownish']"
3652,"['or', 'vi', 'polli', 'shoot', 'dust', 'phone', 'cut', 'shit', 'old', 'cat', 'fish', 'birch', 'may']"
3653,['bitch']
3654,"['homeless', '2014', 'birch', 'better', 'slip', '2015']"
3655,"['bitch', 'might']"
3656,"['bitch', 'inch', 'taller', 'clapping_hand', 'clapping_hand', 'normal', 'height', 'jessyca', 'day', 'she', 'birch', 'face_with_tears_of_joy']"
3657,"['may', 'madonna', 'music', 'suck', '?', 'yeah', 'fuck', 'stupid', 'think', 'gage', 'better', 'retard']"
3658,"['#savag', 'day', 'like', 'color', 'dat', 'wrap', 'day', 'hoe', 'like', 'mummer']"
3659,"['rate', 'intersect', 'can', 'to', 'digit', '?', 'like', 'finger', 'dat', 'want', 'tuck', 'color']"
3660,"['happi', 'midday', 'maggot']"
3661,"['?', 'race', 'traitor', 'dumbass', '?']"
3662,"['hey', 'jim', 'love']"
3663,"['like', 'fat', 'check', 'need', 'love', 'too', 'guess', 'geoffrey', 'former', 'type', 'would', 'floppi', 'ho']"
3664,"['assum', 'shit', 'him', 'cut', 'know', 'fuck', 'talk', 'crack', 'day']"
3665,['tyranni']
3666,"['home', 'brow', 'love', 'a', 'to', 'let', 'u', 'get', '151', 'malic', 'rum', 'teach', '9', 'bitch', 'hata']"
3667,"['he', 'it', 'hata']"
3668,"['bitch', 'old', 'as', 'mushroom', 'as', 'bitch', 'look', 'like', 'mold', 'as', 'toe', 'wobbl', 'rag', 'as', 'vagina', 'face', 'bye']"
3669,"['bitch', 'carlton', 'lucki', 'father', 'judg']"
3670,"['need', 'inst', 'chill', 'pill', 'as', 'twice', 'day', 'bitch', 'ass', 'goe', 'away', 'problem', 'persist', 'see', 'doctor']"
3671,"['retard', 'widen', 'call', 'white', 'boy', 'meet', 'black', 'pastor']"
3672,"['guess', 'blasphemi', 'allah', 'ok', 'pu', 'muzzl', 'hut', '?']"
3673,"['sit', 'soft', 'ahead']"
3674,"['shut', 'maggot']"
3675,"['bitch', 'could', 'care', 'le', 'benghazi', 'victim']"
3676,"['dog', 'govern', 'job', 'shit', 'done', 'got', 'last', 'bitch']"
3677,"['sweet', 'comeback', 'fuck', 'herb', 'dint', 'watch', 'soccer', 'id', 'still', 'wax', 'bitch', 'as', 'go', 'swallow', 'red', 'son', 'kiss', 'or', 'ny', 'far']"
3678,['hussi']
3679,"['big', 'cat', 'fat', 'hussi', 'joke', '?']"
3680,"['go', 'eat', 'bear', 'shit', 'fuck', 'yoke']"
3681,"['talk', 'he', 'way']"
3682,"['ll', 'who', 'bitch']"
3683,['trash']
3684,"['like', 'player', 'realli', 'talk', 'trash', 'same']"
3685,"['sound', 'like', 'hussi', 'hoop', '#freelikeabird']"
3686,"['sensit', 'hussi', 'hoop', 'sen', 'humor', 'neo', 'room', 'maxim', 'deep', 'sit', 'as', 'way', 'down']"
3687,"['good', 'option', 'left', 'inde', 'presid', 'make', 'jimmi', 'care', 'look', 'like', 'pike', 'sad']"
3688,"['true', 'I', 'opinion', 'he', 'someon', 'goe', 'sleep', 'everybodi']"
3689,"['definit', 'trash', 'bill', 'power', 'stanford', ""'"", 's', 'head', 'coach', 'want', 'job', 'I', 'would', 'hire', 'them', 'new', 'go', 'cours']"
3690,"['loudly_crying_fac', 'hussi']"
3691,"['talk', 'bout', 'want', 'human', 'I', 'like', 'bitch', 'what', '?']"
3692,"['I', 'll', 'night', '?', '?', 'wait', 'till', 'see', 'night', 'readi', 'I', 'chicago', 'boy', 'hussi', 'burn', 'wait']"
3693,"['fuck', 'maggot']"
3694,"['snuggeri', '?', 'cheat', '?', 'talk', 'trash', '?', 'besid', 'jame', '?', 'nd', 'middl', 'cheat', 'issu', '?']"
3695,"['realli', 'one', 'awar', 'yanke', 'alway', 'love', 'danger', 'uniform']"
3696,"['yep', 'sob', 'got', 'hope', 'coupl', 'nation', 'gun', 'includ', 'viper', 'masha', 'mock', 'slip']"
3697,"['would', 'last', 'day', 'he']"
3698,"['plain', 'hussi', 'hole', 'lingo', 'draw', 'next', 'number']"
3699,"['damn', 'took', 'dumb', 'spin', 'nearli', '2', 'day', 'respond', 'wiz', 'realli', 'good', 'the', 'beaver', '?']"
3700,"['shut', 'to', 'beaver', 'as', 'spin', 'hop', 'maggot', 'as', 'back', 'across', 'border', 'littl', 'night', 'go', 'listen', 'pitbul']"
3701,"['alway', 'look', 'nice', 'go', 'buy', 'yellow', 'one']"
3702,"['shut', 'hussi']"
3703,['maggot']
3704,"['know', 'bout', 'to', 'back', 'as', 'dream', 'nigger']"
3705,"['ah', 'nigger']"
3706,"['kick', 'hoes.you', 'either', 'gone', 'shit', 'get', 'pot']"
3707,"['love', '4', 'hoe']"
3708,"['shit', 'polli', 'everybodi', 'el', 'trash']"
3709,"['cowboy', 'fan', 'cent', '?', 'stop', 'press']"
3710,"['still', 'talk', 'anim', '?', 'know', 'asia', 'folk', 'would', 'love', 'see', 'prepar', 'hussi', 'eat', 'it']"
3711,"['I', 'bitch', 'take', 'back']"
3712,"['total', 'think', 'someth', 'birch', 'come', 'across', 'mine', 'say', 'similar', 'up', 'raised_hand']"
3713,"['bitch', 'merri', 'christma']"
3714,"['amen', 'littl', 'mamma', 'old', 'southern', 'countri', 'bitch', 'like', 'much', 'know', 'do']"
3715,"['block', 'mute', 'count']"
3716,"['drissa', 'would', 'call', 'trash', 'vile', 'etc']"
3717,"['get', 'wa', 'spray', 'shoot', '20', 'foot', 'cheaper', 'bear', 'say', 'face', 'work', 'good']"
3718,"['southern', 'bitch', 'like', 'blow', 'person', 'he', 'back', 'w', 'one', 'shot']"
3719,"['thank', 'god', 'I', 'old', 'red', 'bitch', 'memphi', 'to', 'toll']"
3720,"['fuck', 'nigger']"
3721,"['just', 'expo', 'hoe', 'whole', 'differ', 'level', 'loudly_crying_fac', 'face_with_tears_of_joy']"
3722,"['want', 'some', 'I', 'damn', 'tire', 'fuck', 'kitchen', 'bitch', 'hot', 'need', 'glass', 'wine', 'back', 'rub']"
3723,"['bitch', 'wake', 'up']"
3724,"['gross', 'ill', 'stick', 'galaxi', 'still', 'receiv', 'lip']"
3725,"['happi', 'head', 'he', 'though', 'face_with_tears_of_joy', 'face_with_tears_of_joy']"
3726,"['want', 'birch', 'tip', 'toxin', 'marbl', 'floor', 'winking_fac']"
3727,"['nobodi', 'ask', 'to', 'maggot', 'as', 'comment', 'know', 'peep', 'alreadi', 'gay', 'live']"
3728,"['unamused_fac', 'forev', '21', 'hoe']"
3729,"['sale', 'as', 'hoe']"
3730,"['big', 'witti', 'bitch', 'may', 'fuck', 'good', 'pay']"
3731,"['fuck', 'summer', 'bitch', '?']"
3732,"['bye', 'he']"
3733,"['dint', 'use', 'shit', 'he']"
3734,"['negro', 'plea']"
3735,"['ye', 'he']"
3736,"['may', 'be', 'like', 'nowaday']"
3737,"['favorit', 'maggot']"
3738,"['need', 'opinion', 'birch', '#roar']"
3739,"['shut', 'fuck', 'maggot', 'as', 'knock', 'cock', 'suck', 'opinion', 'irrelev', 'far']"
3740,"['teabagg', 'extrem', 'dumb']"
3741,"['drink', 'away', 'stress', 'got', 'new', 'hoe', 'u', '?']"
3742,"['pretti', 'sure', 'meant', 'flight', 'elit', 'dumb', 'as', 'crack']"
3743,"['know', 'follow', 'he', 'face_with_tears_of_joy']"
3744,"['oh', 'last', 'did', 'charli', 'will', 'ann']"
3745,"['polit', 'twitter', 'soon', 'll']"
3746,"['choke', 'someth', 'he']"
3747,"['may', 'count']"
3748,"['fuck', 'hussi', 'boy', 'bitch']"
3749,"['bitch', 'I', 'tri', 'keep', 'clean', 'track', 'record', 'fuck', 'brush']"
3750,"['love', 'hoe']"
3751,"['evil', 'hate', 'white', 'racism', 'think', 'elb', 'benton', 'deserv', 'it']"
3752,"['ink', 'actual', 'll', 'follow', 'band', 'met', 'bainbridgian', 'bitch', 'like', '4', 'teeth', 'swear', 'll']"
3753,"['face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'I', 'joke', 'bitch', 'stupid']"
3754,"['likkadawgg', 'turn', 'a', 'bitch', 'few', 'a', 'dawn', 'man']"
3755,"['of', 'bitch', 'brain', 'surgeri', 'tell', 'me', '?', '?', '?']"
3756,"['make', 'blame', 'bitch']"
3757,"['bitch', 'unamused_fac']"
3758,"['let', 'u', 'get', 'group', 'togeth', 'someth', 'negro', 'I', 'home']"
3759,"['ugli', 'nigger']"
3760,"['funni', 'page', 'quot', 'sweet', 'term', 'camel', 'jockey', 'bc', 'fuck', 'arab', 'dumbass', 'expressionless_fac']"
3761,"['thank', 'pas', 'respect', 'you', 'ann', 'bitch']"
3762,"['stay', 'laugh', 'work', 'out', 'not', 'b', 'c', 'think', 'funni', 'work', 'throw', 'phone', 'trash', 'butcher', 'subtweet']"
3763,"['bitch', 'night']"
3764,"['ill', 'he', 'cheer', 'pretti']"
3765,"['ll', 'tell', 'he', 'grow', 'ahahah']"
3766,"['fuck', 'birch']"
3767,"['know', 'fig']"
3768,"['to', 'bitch', 'miss', 'too']"
3769,"['may', 'girlllaaaa', 'like', 'em', 'counti', 'anymor', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_tears_of_joy', 'face_with_medical_mask']"
3770,"['get', 'twist', 'said', 'plain', 'ny', 'state', 'mind', 'birch', 'around', 'click', 'link']"
3771,"['would', 'just', 'told', 'solar', 'one', 'night', ""'"", 'hey', 'got', 'flight', 'morn', 'you', 'wit', 'ah', ""'"", 'text', 'brazilian', 'bitch']"
3772,"['ll', 'fig']"
3773,"['just', 'need', 'go', 'brazil', 'get', 'bad', 'brazilian', 'bitch', 'just', 'relax']"
3774,"['to', 'girl', 'let', 'in', 'he', 'she', 'belong', 'world', 'puf']"
3775,"['stress', 'fig', 'live', 'like', 'leech', 'went', 'prison']"
3776,"['welcom', 'fig', '#salut']"
3777,"['bitch', 'luck']"
3778,"['got', 'love', 'islamofascist', 'cow', 'tri', 'make', 'veto', 'age', 'typic', 'muzzl', 'idioci']"
3779,"['I', 'he']"
3780,"['lmaooo', 'hell', 'now', 'night', 'must', 'play', 'school', 'blind', 'crippl']"
3781,"['feel', 'way', 'bigotri', 'racism', 'use', 'word', 'redskin']"
3782,"['shut', 'bitch', 'inn', 'complet', 'without', 'money', 'sell', 'n']"
3783,"['yellow', 'she', 'hat', 'turn', 'da', 'side']"
3784,"['along', 'french', 'blue', 'buggi', 'funni', 'viii', 'orel', 'is']"
3785,"['plea', 'acknowledg', 'exist', 'amaz', 'son', 'bitch']"
3786,"['still', 'or', 'bulk', 'pot', '?']"
3787,"['see', 'bitch', 'friend']"
3788,"['look', 'bitch', 'want', 'dramat', 'correct', 'would']"
3789,"['I', 'talk', 'pictur', 'hussi', 'cat', 'it', 'wit']"
3790,"['well', 'like', 'fri', 'chicken', 'esp', 'spear', 'chicken']"
3791,"['besid', 'mantl', 'piec']"
3792,"['ceainlt', 'ladi']"
3793,"['man', 'citi', 'yanke', 'got', 'togeth', 'form', 'with', 'mr', 'club.they', 'begin', 'play', '2015']"
3794,"['mr.cox', 'the', 'chase', 'charli', 'day.bend', 'boy', 'while', 'conjug', 'a', 'e']"
3795,"['take', 'rank', 'advic', 'ate', 'yellow', 'snow']"
3796,"['that', 'barri', 'here.it', 'would', 'seem', 'option', 'tear', 'share', 'venu']"
3797,"['spear', 'chicken', 'flood', 'upon', 'park']"
3798,"['yanke', 'beat', 'grapefruit', 'leagu', 'day']"
3799,"['yanke', 'play', 'tonight', 'bone', 'rd', 'game', 'current', 'seri', 'diamondback']"
3800,"['rememb', 'it', 'use', 'funni', 'colour', 'paper']"
3801,"['each', 'whatev', 'shook', 'spin', 'still', 'like', 'good', 'day']"
3802,"['birch', 'shit', 'hoe', 'trick']"
3803,"['fuck', 'dare', 'maggot']"
3804,"['call', 'someon', 'far', 'snuggl', 'gun']"
3805,"['17', 'high', 'school', 'hous', 'fuck', 'maggot']"
3806,['maggot']
3807,"['the', 'stupidest', 'bitch', 'erb', 'cri', 'call', 'stupid']"
3808,"['oh', 'mr', 'I', 'tough', 'live', 'retard', 'citi', 'think', 'cool', 'peopl', 'like', 'shiver', 'snow', 'broke', 'but']"
3809,"['appli', 'thunder', 'valley', 'bitch']"
3810,"['look', 'I', 'thirsti', 'as', 'mummi', 'as', 'bitch', 'as', '17', 'year', 'old', 'nina', 'just', 'want', 'know', 'get', 'follow', 'back', 'plea']"
3811,"['bet', 'make', 'sure', 'bitch', 'involv', '1', 'thing', 'flood', 'pay', 'agre', 'screw', 'em']"
3812,"['like', 'realli', 'doubt', 'even', 'play', 'alreadi', 'got', 'lot', 'big', 'man', 'rotat', 'commit', 'both', 'bird', 'mob', 'shown']"
3813,"['finish', 'essay', 'quit', 'bitch']"
3814,"['ok', 'want', 'know', 'bitch', '5:20', 'I']"
3815,"[""in'"", 'retard']"
3816,"['ll', 'night', 'look', 'like', 'comb', 'trash', 'hous', 'trash', 'dump']"
3817,"['god', 'niagara', 'tri', 'say', 'aid', 'longer', 'shit', 'like', 'bitch', 'ebook', 'face_with_tears_of_joy']"
3818,"['bad', 'bitch', 'ugli', 'as', 'like']"
3819,"['ll', 'I', 'sad', 'thing', 'control', 'walk', 'stage', 'nigger', 'I', 'happi']"
3820,"['malo', 'face_with_tears_of_joy', 'two_heart', 'i', 'think', 'want', 'bitch', 'a', 'tien', 'canada', 'thank', 'face_blowing_a_kiss', 'wait', 'hold', 'fight', 'flushed_fac']"
3821,"['stupid', 'fur', 'head', 'bitch']"
3822,"['plastic', 'surgeri', 'tyranni']"
3823,"['quit', 'babi', 'hit', 'patchouli', 'hussi']"
3824,"['retard', '?']"
3825,"['think', 'job', 'here', 'tool', 'birch', 'victory_hand', '']"
3826,"['speak', 'littl', 'bitch', 'even', 'squat', 'littl', 'bitch', 'kept', 'talk', 'distract', 'everyon', 'el', 'unamused_fac', 'person_raising_hand', 'eye', 'backhand_index_pointing_right', 'person_pout', 'ice']"
3827,"['to', 'll', 'si', 'anti', 'hata', 'take', 'ho', 'tangibl', 'terror', 'stung', 'ho', 'fig', 'lea', 'last', 'may']"
3828,"['get', 'bitch', 'go']"
3829,"['bitch', 'know', 'lingo', 'he', 'll']"
3830,"['ll', 'touch', 'hussi']"
3831,"['he', 'skill']"
3832,"['got', 'find', 'he']"
3833,"['song', 'trash']"
3834,"['boy', 'stop', 'hoe', 'with', 'ward', 'never', 'either', 'nobodi', 'knew', 'hood', 'wa', 'are', 'hoe']"
3835,"['got', 'duke', 'wit', 'child', 'whose', 'mr', 'just', 'hire', 'anoth', 'girlboy', 'di', 'week']"
3836,"['he', 'wear', 'shoe', 'a', 'big', 'bitch', 'you', 'miss', 'couch', 'shot', 'ray', 'allen', 'fail', 'hussi']"
3837,"['r', 'maggot', '?']"
3838,"['shit', 'counti', 'll']"
3839,"['care', 'asid', 'gallop', 'into', 'tajada', 'vers', 'quest', 'fritz', 'salad', 'milka']"
3840,"['push', 'sex', 'bitch', 'got', 'sex', 'voic', 'easili', 'get', 'shit', 'go']"
3841,['hussi']
3842,"['stop', 'hussi']"
3843,"['ha', 'ha', 'look', 'far', 'said', 'll']"
3844,"['pulled.that', 'queer', 'shit', 'upon', 'put', 'home', 'll']"
3845,"['yep', 'may', 'hectic', 'week', 'waddup', 'ho']"
3846,"['go', 'yanke']"
3847,"['ahahah', 'thank', 'far', 'boy', '#repres']"
3848,"['exactli', 'sweet', 'shit', 'fuck', 'like', 'everybodi', 'monkey', 'see', 'monkey', 'kolya']"
3849,"['inch', 'bitch', 'flick', 'wit', 'tongu', 'like', 'damn', 'canada']"
3850,"['pay', 'dem', 'birch', 'did', 'as', 'check', 'mind', 'brow']"
3851,"['got', 'get', 'like', '20', 'head', 'go', 'everyon', 'bring', 'tree', 'bring', 'food', 'birch', 'liquor', 'cours']"
3852,"['homemad', 'angel', 'food', 'yellow', 'cake', 'half-inch', 'chocol', 'cross', ""devil'"", 'food', 'die', 'for', 'can', 'pie']"
3853,"['gone', 'onc', 'dog', 'ran', 'soon', 'transform', 'pole', 'pick', 'one', 'shot-and', 'still', 'electr']"
3854,"['midday', 'make', 'sure', 'tell', 'bitch', 'happi', 'smiling_face_with_sunglass', 'smiling_face_with_smiling_ey', 'party_popp', 'celebr', 'without', 'drug', 'prohibit']"
3855,"['penguin', 'bird', 'puppi', 'bowl', '?', '?', '?']"
3856,"['ll', 'damn', 'thought', 'I', 'would', 'let', 'know', 'dad', 'go', 'super', 'samoan', 'ape', 'shit']"
3857,"['noon', 'am', 'lafa', 'bitch', 'a', 'bitch']"
3858,"['volunt', 'guinea', 'pig', 'help', 'test', 'smirking_fac', 'person_raising_hand']"
3859,"['may', 'night', 'talk', 'like', 'bag', 'birch']"
3860,"['never', 'seen', 'ignor', 'illiter', 'piec', 'shit', 'life', 'bring', 'nail', 'guard', 'dispers', 'trash']"
3861,"['well', 'see', 'oft', 'yellow']"
3862,"['say', 'scraggi', 'nigger']"
3863,"['prairi', 'nigger']"
3864,"['hata', 'alright', 'well', 'got', 'get', 'see', 'bitch', 'hata', 'scare', 'shit', 'gutta', 'alreadi']"
3865,"['hata', 'readi', 'slap', 'bitch', 'came', 'walk', 'room', 'say', 'hi', 'plain', 'saint', 'underwear']"
3866,['bitch']
3867,"['fuck', 'bitch']"
3868,"['birch', 'day', 'time']"
3869,"['fuck', 'lose', 'wetback', '#sorrynotsorri']"
3870,"[';', 'as', 'he']"
3871,"[';', 'purpos', 'charli', '?']"
3872,"['I', 'did', 'as', 'night', 'clean', 'dick', 'tuck', 'bitch', 'as', 'suck', 'dick', 'org', 'll', 'b', 'readi']"
3873,"['face', 'ugli', 'me', 'node', 'trash']"
3874,"['he', 'fire', 'fire']"
3875,"['face_with_tears_of_joy', 'face_with_tears_of_joy', 'fault', 'sound', 'like', 'fuck', 'sicca']"
3876,"['say', 'bitch', '?', '#selfiesonselfi']"
3877,"['bare', 'bitch', 'see']"
3878,"['keep', 'around', 'new', 'birch', 'know', 'could', 'next', 'ex', 'stay', 'line']"
